caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
195,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[939.376, 63.746, 105.749, 1060.657, 389.226, 1367.32, 1037.938, 11606.414, 650.975, 0.0, 41575.092, 501.739, 365.132, 86336.266, 60.0, 60.0, 0.0, 321.386, 0.0, 829.172]","[0.0, 0.0, 0.0, 8729.825, 0.0, 11403.405, 1766.149, 931.612, 0.0, 0.0, 1093.542, 0.0, 116342.549, 79183.132, 0.0, 50085.693, 28286.232, 164.732, 0.0, 0.0]",7363.5094,14899.343550000001,445257.059,2017-09-21 19:40:26.316000
196,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1229.447, 160.263, 156.078, 1292.192, 931.612, 16985.069, 1614.532, 0.0, 47650.867, 470.851, 1335.185, 89592.012, 60.0, 60.0, 0.0, 333.239, 0.0, 897.806]","[0.0, 0.0, 0.0, 1528.064, 1097.938, 4944.405, 0.0, 0.0, 0.0, 0.0, 101021.155, 147851.313, 0.0, 17059.13, 231354.322, 0.0, 0.0, 254.035]",9042.730722222223,28061.686777777777,667879.515,2017-09-22 01:37:05.725000
197,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1813.774, 358.885, 116.902, 915.786, 849.418, 1507.218, 569.427, 2039.018, 878.414, 1997.219, 827.623, 8913.557, 851.818, 0.0, 18191.351, 387.998, 551.436, 155100.555, 60.0, 60.0, 0.0, 355.588, 0.0, 877.052]","[0.0, 0.0, 0.0, 11499.13, 0.0, 8557.856, 0.0, 5939.228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108103.098, 87735.598, 0.0, 13430.595, 230925.214, 231.686, 442.424, 0.0]",8217.626624999999,19452.701208333336,664087.868,2017-09-22 02:47:19.042000
198,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2986.359, 412.862, 203.85, 1659.678, 556.328, 1506.849, 725.26, 1276.711, 661.395, 1075.122, 1330.354, 9134.367, 485.615, 0.0, 42897.059, 496.129, 344.954, 172001.458, 60.0, 60.0, 0.0, 141.096, 0.0, 429.38]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77252.525, 158851.573, 0.0, 34199.494, 125186.698, 114.095, 186.64, 282.914]",9935.201083333335,16503.080791666667,634518.765,2017-09-22 20:16:33.919000
199,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2781.632, 81.953, 80.573, 1164.096, 939.141, 708.376, 1996.732, 5639.951, 1997.995, 0.0, 37821.934, 427.723, 1062.997, 23594.924, 60.0, 60.0, 0.0, 311.41, 0.0, 630.036]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 86414.044, 135601.603, 0.0, 37748.457, 118368.67, 0.0, 0.0, 0.0]",3967.97365,18909.6387,457552.247,2017-09-22 20:41:17.235000
200,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1841.139, 304.011, 132.52, 1490.337, 318.466, 1601.12, 286.22, 1149.679, 715.859, 1676.554, 1021.099, 17475.548, 1913.279, 0.0, 37624.807, 632.388, 2023.923, 144173.778, 60.0, 60.0, 0.0, 378.898, 0.0, 657.301]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67272.412, 165999.178, 0.0, 33123.999, 125126.698, 197.674, 558.889, 0.0]",8980.705249999999,16344.952083333335,607815.7760000001,2017-09-23 03:52:15.545000
201,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[874.408, 182.152, 81.558, 2354.242, 259.042, 1417.258, 948.583, 11377.441, 775.724, 0.0, 47635.254, 584.348, 254.283, 103343.685, 60.0, 60.0, 0.0, 257.835, 0.0, 282.914]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3477.002, 149210.058, 77613.908, 0.0, 6424.099, 168582.684, 0.0, 327.736, 0.0]",8537.43635,20281.77435,576384.2139999999,2017-09-23 12:18:19.090000
202,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1566.117, 309.068, 96.229, 740.696, 1022.863, 2180.445, 182.702, 1611.442, 938.353, 1709.323, 854.377, 20535.886, 1855.578, 0.0, 18240.08, 548.036, 1125.542, 153029.509, 60.0, 60.0, 0.0, 279.591, 0.0, 349.046]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 245.777, 2187.735, 147372.918, 76721.615, 0.0, 24855.938, 101998.45, 0.0, 0.0, 0.0]",8637.286791666666,14724.268041666664,560677.3159999999,2017-09-23 17:05:32.818000
203,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1743.296, 701.672, 88.431, 1747.91, 774.042, 1280.782, 750.095, 1281.551, 1048.575, 812.086, 1054.837, 442.691, 1334.426, 17745.969, 1564.711, 0.0, 16087.474, 380.228, 844.874, 148203.044, 60.0, 60.0, 0.0, 196.155, 0.0, 370.818]","[0.0, 0.0, 0.0, 1373.234, 0.0, 0.0, 0.0, 4510.554, 0.0, 6872.904, 0.0, 1659.581, 3603.653, 1776.209, 0.0, 0.0, 6959.321, 4720.23, 170762.5, 120498.825, 0.0, 15756.075, 176765.582, 0.0, 0.0, 0.0]",7637.448730769231,19817.64107692308,713832.3350000001,2017-09-24 00:27:11.706000
204,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1082.078, 289.814, 164.059, 1642.995, 199.84, 982.461, 1118.894, 4119.914, 1522.761, 0.0, 17753.55, 469.551, 391.852, 107939.892, 60.0, 60.0, 0.0, 341.414, 0.0, 268.884]","[0.0, 0.0, 0.0, 0.0, 0.0, 1142.14, 0.0, 359.399, 0.0, 0.0, 3733.183, 15763.723, 177918.477, 24554.001, 0.0, 19308.367, 150478.475, 0.0, 244.157, 134.741]",6920.397949999999,19681.83315,532044.622,2017-09-24 00:39:19.393000
205,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1982.066, 617.808, 79.163, 1898.78, 1821.276, 3511.498, 1060.465, 0.0, 27234.254, 751.261, 330.502, 48442.4, 60.0, 60.0, 0.0, 167.638, 0.0, 514.982]","[0.0, 0.0, 0.0, 5168.826, 6834.785, 1427.988, 0.0, 0.0, 1507.961, 6022.98, 184423.645, 110799.309, 0.0, 23694.31, 99416.81, 169.824, 0.0, 0.0]",4918.449611111111,24414.80211111111,527998.531,2017-09-24 02:13:55.410000
206,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[642.37, 136.346, 120.881, 1140.735, 302.393, 934.878, 893.142, 4530.71, 1149.026, 0.0, 17575.703, 555.746, 1491.458, 122286.616, 60.0, 60.0, 0.0, 209.143, 869.284, 0.0, 291.936]","[0.0, 0.0, 0.0, 3948.868, 0.0, 2877.938, 7721.183, 2626.269, 0.0, 0.0, 7545.272, 5889.278, 183683.448, 110306.578, 0.0, 48951.972, 119591.988, 0.0, 0.0, 0.0, 0.0]",7297.636523809524,23482.99019047619,646393.161,2017-09-24 02:23:32.522000
207,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1235.836, 700.346, 165.658, 1635.542, 1234.0, 6712.052, 1552.173, 0.0, 32195.347, 751.978, 1265.255, 23695.949, 60.0, 60.0, 0.0, 186.64, 0.0, 290.005]","[0.0, 0.0, 0.0, 1848.472, 3302.537, 2524.455, 0.0, 0.0, 9634.799, 4453.021, 161000.057, 121152.699, 0.0, 18858.869, 115695.879, 255.191, 0.0, 403.625]",3985.5989444444454,24396.089111111112,510870.38500000007,2017-09-24 06:37:03.635000
208,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1788.707, 131.144, 75.477, 1605.75, 1644.371, 11152.355, 371.57, 0.0, 16932.491, 672.803, 1298.812, 100536.349, 60.0, 60.0, 0.0, 302.629, 0.0, 486.018]","[0.0, 0.0, 0.0, 16013.103, 7805.896, 6369.552, 0.0, 0.0, 2335.995, 1601.342, 150357.662, 144031.457, 0.0, 36890.049, 145823.953, 0.0, 0.0, 0.0]",7617.693111111113,28401.61161111111,648347.4850000001,2017-09-24 09:38:15.324000
209,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2142.487, 264.334, 57.212, 935.121, 664.428, 2114.803, 976.291, 14630.47, 1432.735, 0.0, 26710.329, 402.531, 887.495, 96793.543, 60.0, 60.0, 0.0, 364.915, 0.0, 313.844]","[0.0, 0.0, 0.0, 7333.379, 0.0, 5174.692, 11212.355, 4306.882, 0.0, 0.0, 1121.217, 5736.198, 117436.831, 153284.451, 0.0, 31369.557, 145763.953, 0.0, 0.0, 0.0]",7440.526900000002,24136.97575,631550.0530000001,2017-09-24 14:16:22.868000
210,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2367.582, 432.533, 157.006, 1111.691, 1041.919, 5230.625, 1186.496, 0.0, 50610.03, 712.096, 325.246, 121464.442, 60.0, 60.0, 0.0, 316.62, 0.0, 438.33]","[0.0, 0.0, 0.0, 8161.082, 11974.247, 4058.539, 0.0, 0.0, 3406.562, 4951.649, 106808.728, 156772.777, 0.0, 9602.545, 174689.749, 0.0, 0.0, 0.0]",10306.367555555555,26690.326555555555,665940.494,2017-09-24 14:37:21.569000
211,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3284.516, 91.814, 146.589, 1776.051, 1018.208, 1871.942, 732.529, 1651.29, 640.054, 4874.015, 828.954, 0.0, 51864.859, 493.04, 645.427, 116344.882, 60.0, 60.0, 0.0, 281.391, 0.0, 285.691]","[0.0, 0.0, 0.0, 5639.953, 0.0, 12028.276, 0.0, 4878.324, 12093.652, 1634.091, 0.0, 0.0, 1877.31, 6391.477, 85397.123, 229403.275, 0.0, 2393.619, 117138.597, 0.0, 0.0, 0.0]",8497.78418181818,21767.077136363638,665826.949,2017-09-24 15:28:28.591000
212,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[524.473, 670.867, 217.164, 1746.369, 939.233, 1671.274, 512.195, 2189.79, 530.468, 2127.485, 522.456, 841.523, 618.707, 843.859, 844.077, 1217.928, 2429.143, 14971.149, 1857.445, 0.0, 49814.969, 764.489, 402.887, 26716.392, 60.0, 60.0, 0.0, 158.211, 0.0, 724.407]","[0.0, 0.0, 0.0, 10344.574, 0.0, 1684.739, 0.0, 4326.644, 0.0, 10073.448, 0.0, 4145.857, 0.0, 22731.877, 0.0, 4360.108, 5026.721, 4150.229, 0.0, 0.0, 1215.182, 21244.614, 118498.345, 144749.813, 0.0, 10869.655, 173437.735, 0.0, 0.0, 0.0]",3799.2320000000004,17895.318033333337,650836.501,2017-09-24 18:23:10.551000
213,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1178.265, 66.575, 124.358, 1267.755, 954.79, 347.692, 896.029, 2150.091, 889.204, 436.172, 156.935, 1899.29, 517.657, 1656.754, 454.43, 4915.596, 1304.044, 0.0, 50160.595, 474.871, 1124.894, 131379.909, 60.0, 60.0, 0.0, 304.808, 0.0, 848.507]","[0.0, 0.0, 0.0, 11945.186, 0.0, 4652.028, 0.0, 21145.987, 0.0, 4722.668, 0.0, 3565.208, 0.0, 3246.798, 4019.0, 9883.089, 0.0, 0.0, 18240.183, 6866.207, 114232.444, 160879.678, 0.0, 0.0, 68325.265, 461.456, 321.969, 1662.815]",7272.472178571429,15506.07075,637799.202,2017-09-25 00:24:40.938000
214,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3172.579, 37.671, 56.27, 1517.049, 1193.01, 1551.162, 440.872, 1678.174, 467.544, 2213.779, 1495.05, 10147.846, 1646.456, 0.0, 32463.517, 665.752, 1559.916, 24296.318, 60.0, 60.0, 0.0, 271.734, 0.0, 591.617]","[0.0, 0.0, 0.0, 2484.134, 0.0, 21484.384, 0.0, 4430.079, 0.0, 3464.721, 3920.036, 4256.887, 0.0, 0.0, 5450.569, 32839.121, 117702.918, 144220.394, 0.0, 10360.547, 177299.223, 0.0, 0.0, 0.0]",3566.0964999999997,21996.375541666668,613499.329,2017-09-25 04:45:08.456000
215,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[755.461, 404.931, 139.218, 1191.086, 493.096, 1759.804, 1169.526, 1298.188, 336.328, 604.41, 1415.881, 17416.897, 747.232, 0.0, 37591.218, 704.763, 376.252, 52656.591, 60.0, 60.0, 0.0, 205.786, 0.0, 519.561]","[0.0, 0.0, 0.0, 21992.751, 0.0, 4864.943, 0.0, 3216.714, 0.0, 3780.57, 8921.638, 5063.923, 0.0, 0.0, 39996.902, 4665.775, 229176.551, 37615.584, 0.0, 13581.274, 117198.597, 0.0, 0.0, 0.0]",4996.092874999999,20419.800916666667,609981.451,2017-09-25 07:01:52.354000
216,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2459.63, 694.305, 126.727, 1623.234, 754.215, 1588.743, 363.695, 2621.848, 696.791, 2014.923, 934.596, 299.74, 1720.784, 7881.349, 1500.756, 0.0, 50992.656, 606.905, 1747.719, 78447.654, 60.0, 60.0, 0.0, 394.247, 0.0, 754.924]","[0.0, 0.0, 0.0, 3776.291, 0.0, 4337.863, 0.0, 3731.99, 0.0, 3040.223, 0.0, 10514.629, 3775.122, 44723.776, 0.0, 0.0, 13636.119, 30988.347, 174849.776, 36135.123, 0.0, 0.0, 105833.677, 0.0, 372.017, 321.969]",6090.209269230769,16770.650846153847,594382.363,2017-09-25 11:59:01.379000
217,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[350.116, 66.071, 82.793, 1206.934, 426.369, 1781.379, 1183.124, 6443.036, 959.059, 0.0, 32779.121, 728.495, 1309.011, 79494.975, 60.0, 60.0, 0.0, 325.763, 0.0, 468.405]","[0.0, 0.0, 0.0, 4496.896, 0.0, 3787.906, 2692.051, 11095.974, 0.0, 0.0, 33225.242, 6159.029, 114628.843, 166343.838, 0.0, 0.0, 113104.316, 0.0, 0.0, 0.0]",6386.232550000001,22776.704749999997,583258.746,2017-09-25 14:41:23.295000
218,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[669.94, 108.343, 81.778, 1301.379, 878.169, 1979.003, 1563.294, 21258.948, 897.759, 0.0, 39429.229, 481.388, 491.328, 32519.46, 60.0, 60.0, 0.0, 171.084, 0.0, 524.397]","[0.0, 0.0, 0.0, 11141.272, 0.0, 16838.468, 50160.595, 6506.279, 0.0, 0.0, 6269.596, 14481.361, 171978.96, 88033.128, 0.0, 0.0, 99372.538, 394.247, 200.933, 1076.893]",5123.774950000001,23322.713499999998,568929.769,2017-09-25 19:11:58.370000
219,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[474.94, 452.601, 130.317, 2118.117, 733.239, 5399.707, 852.362, 0.0, 48740.621, 452.49, 2032.887, 117583.423, 60.0, 60.0, 0.0, 293.03, 0.0, 639.962]","[0.0, 0.0, 0.0, 26168.392, 22514.343, 4167.176, 0.0, 0.0, 11372.462, 8738.505, 156705.826, 97247.896, 0.0, 5688.85, 149097.784, 0.0, 0.0, 0.0]",10001.316444444445,26761.17966666667,661724.93,2017-09-26 11:10:14.361000
220,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[682.799, 361.352, 136.922, 1559.471, 1008.658, 1716.87, 133.973, 1311.953, 927.333, 1382.917, 957.343, 350.327, 1432.957, 6682.553, 1035.783, 0.0, 46431.265, 592.91, 244.191, 40386.402, 60.0, 60.0, 0.0, 290.983, 0.0, 465.793]","[0.0, 0.0, 0.0, 13828.283, 0.0, 21688.574, 0.0, 2786.456, 0.0, 13532.205, 0.0, 35634.044, 14571.058, 14082.713, 0.0, 0.0, 8789.821, 18398.806, 98823.9, 139084.978, 0.0, 9631.447, 149157.784, 0.0, 0.0, 0.0]",4162.029038461538,20769.618038461536,648222.8239999999,2017-09-26 14:52:20.251000
221,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3199.556, 453.627, 125.055, 2574.446, 1111.766, 11913.987, 1022.724, 0.0, 47071.496, 494.773, 663.918, 65987.109, 60.0, 60.0, 0.0, 393.882, 0.0, 874.178]","[0.0, 0.0, 0.0, 11812.529, 21779.656, 3120.616, 0.0, 0.0, 12077.316, 17467.927, 166760.879, 79494.975, 0.0, 3378.955, 44070.964, 694.351, 1662.815, 26.444]",7555.917611111111,20130.41261111111,498353.944,2017-09-26 15:09:38.311000
222,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3374.966, 265.093, 85.334, 1413.008, 1178.29, 7285.669, 1654.964, 0.0, 24861.288, 679.988, 1841.515, 69291.602, 60.0, 60.0, 0.0, 284.151, 1537.849, 0.0, 794.048]","[0.0, 0.0, 0.0, 13507.626, 13930.703, 29954.583, 0.0, 0.0, 6022.116, 9557.661, 167052.936, 82568.349, 0.0, 147.333, 37263.032, 1625.051, 822.063, 0.0, 0.0]",6035.145526315789,19076.392263157893,477119.218,2017-09-26 21:41:32.819000
223,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2438.368, 346.009, 104.676, 1278.54, 400.656, 1367.261, 2101.313, 2772.151, 485.909, 0.0, 25604.983, 609.05, 1962.883, 27713.233, 60.0, 60.0, 0.0, 383.494, 0.0, 707.235]","[0.0, 0.0, 0.0, 8309.82, 0.0, 14473.697, 35872.991, 12149.234, 0.0, 0.0, 5932.935, 36768.195, 125102.958, 119163.227, 0.0, 2198.503, 38376.21, 1499.264, 26.444, 1689.988]",3419.7880500000006,20078.173300000002,469959.2270000001,2017-09-26 23:28:16.073000
224,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3191.925, 412.947, 135.093, 1465.946, 494.485, 1289.945, 1236.058, 4765.188, 646.753, 0.0, 27451.964, 745.51, 2034.294, 85990.129, 60.0, 60.0, 0.0, 306.393, 0.0, 859.013]","[0.0, 0.0, 0.0, 12833.229, 0.0, 31175.035, 15864.29, 16726.642, 0.0, 0.0, 40202.676, 6292.682, 93669.144, 146091.222, 0.0, 0.0, 107750.772, 527.735, 637.076, 1082.082]",6557.282149999999,23642.629249999998,603998.2279999999,2017-09-27 04:52:58.190000
225,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2062.883, 175.53, 120.331, 1752.259, 1306.988, 16462.546, 1908.057, 0.0, 36062.054, 614.744, 355.298, 31952.882, 60.0, 60.0, 0.0, 129.02, 1350.684, 0.0, 304.268]","[0.0, 0.0, 0.0, 10415.153, 31207.206, 14599.471, 0.0, 0.0, 4640.727, 15106.042, 115081.135, 88674.19, 0.0, 0.0, 67419.656, 565.331, 71.913, 660.544, 874.178]",4983.028631578947,18385.02873684211,443993.09,2017-09-27 06:20:43.433000
226,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2287.154, 166.613, 97.984, 1540.214, 1277.963, 2786.041, 741.273, 0.0, 24766.467, 663.525, 1267.64, 27397.733, 60.0, 60.0, 0.0, 376.393, 0.0, 511.542]","[0.0, 0.0, 0.0, 30000.485, 15918.441, 17514.825, 0.0, 0.0, 18210.951, 22676.654, 102870.867, 118453.823, 0.0, 3359.612, 38436.21, 1248.658, 284.151, 1178.446]",3555.585666666667,20564.062388888895,434153.6650000001,2017-09-27 09:13:14.400000
227,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2458.59, 116.922, 91.991, 2061.545, 1052.279, 16507.371, 1570.097, 0.0, 29596.65, 615.752, 304.206, 59771.753, 60.0, 60.0, 0.0, 397.031, 0.0, 518.285]","[0.0, 0.0, 0.0, 14368.312, 17740.509, 5170.894, 0.0, 0.0, 26020.842, 23773.643, 70972.36, 145303.159, 0.0, 5284.96, 130415.161, 0.0, 0.0, 0.0]",6399.026222222223,24391.657777777775,554232.3119999999,2017-09-27 17:48:27.931000
