caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
207,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2745.877, 208.299, 36.889, 1008.286, 2618.659, 13913.519, 432.655, 0.0, 31549.125, 418.523, 1871.135, 102096.954, 60.0, 60.0, 0.0, 375.487, 0.0, 456.309]","[0.0, 0.0, 0.0, 19125.066, 17265.495, 17442.567, 0.0, 0.0, 1704.112, 1847.757, 378924.806, 1161328.042, 0.0, 27210.966, 308797.096, 0.0, 230.565, 187.442]",8769.539833333334,107447.99522222222,2091915.6309999998,2017-09-25 16:52:28.885000
208,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[439.413, 407.798, 162.496, 770.299, 1053.45, 1439.952, 219.073, 1202.985, 849.468, 55.651, 482.433, 1240.903, 1490.458, 8290.342, 1490.455, 0.0, 46195.922, 682.713, 1267.565, 70372.628, 60.0, 60.0, 0.0, 175.06, 0.0, 590.331]","[0.0, 0.0, 0.0, 1387.188, 0.0, 30495.675, 0.0, 607.255, 0.0, 639.605, 0.0, 992.593, 2596.266, 2316.977, 0.0, 0.0, 2271.713, 5253.078, 303950.557, 1205158.7, 0.0, 16963.768, 306464.219, 235.724, 195.268, 643.751]",5346.130576923078,72314.32065384615,2019171.7319999998,2017-09-26 13:14:43.115000
209,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[970.039, 376.435, 72.468, 728.012, 416.553, 1426.902, 636.136, 1791.243, 585.669, 1288.079, 555.911, 1341.451, 1596.839, 3396.208, 1769.572, 0.0, 42718.385, 626.182, 1219.746, 32671.813, 60.0, 60.0, 0.0, 230.565, 0.0, 269.077]","[0.0, 0.0, 0.0, 29699.117, 0.0, 1264.955, 0.0, 1642.393, 0.0, 2265.034, 0.0, 8763.329, 1296.8, 2330.176, 0.0, 0.0, 5002.501, 4292.889, 296267.257, 1248027.122, 0.0, 13462.993, 304051.384, 375.487, 0.0, 801.486]",3646.4340384615384,73828.57396153847,2014350.208,2017-09-26 14:32:21.120000
210,"['Role 1', 'Role 2', 'Role 8', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[472.546, 189.481, 1774.557, 148.021, 101.774, 2108.397, 2160.707, 18456.211, 1932.704, 0.0, 14800.102, 675.115, 787.724, 136697.799, 60.0, 60.0, 0.0, 382.71, 0.0, 712.724]","[0.0, 0.0, 0.0, 0.0, 0.0, 904.098, 55.651, 555.222, 0.0, 0.0, 3901.64, 25561.476, 309184.752, 1150228.58, 0.0, 9973.892, 302565.366, 410.784, 883.121, 0.0]",9076.028599999998,90211.2291,1985745.1539999999,2017-09-26 22:40:58.898000
211,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1147.092, 418.17, 142.772, 1592.848, 882.879, 1360.245, 1020.109, 1028.898, 356.46, 1296.8, 772.818, 2330.176, 623.686, 5386.831, 1367.425, 0.0, 28599.245, 495.291, 1726.712, 172452.121, 60.0, 60.0, 0.0, 201.268, 0.0, 538.011]","[0.0, 0.0, 0.0, 725.841, 0.0, 1594.045, 0.0, 1758.428, 0.0, 9275.333, 0.0, 824.021, 3396.208, 761.556, 0.0, 0.0, 7056.507, 2137.157, 304216.509, 1274310.938, 0.0, 12810.449, 152141.188, 0.0, 206.02, 0.0]",8609.9945,68123.62307692309,1995074.0570000003,2017-09-26 23:34:21.726000
212,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2512.129, 1000.489, 114.996, 700.865, 1064.521, 21805.955, 634.291, 0.0, 32005.384, 667.114, 929.703, 51960.379, 60.0, 60.0, 0.0, 341.35, 1859.695, 0.0, 394.245]","[0.0, 0.0, 0.0, 11702.831, 25535.726, 3828.134, 0.0, 0.0, 11817.841, 22773.626, 216627.935, 1279769.232, 0.0, 21995.307, 250167.452, 0.0, 0.0, 0.0, 0.0]",6111.111368421053,97064.10968421053,1960329.2,2017-09-27 07:38:09.564000
213,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3122.919, 191.425, 114.418, 1881.73, 446.045, 1386.408, 1402.169, 16529.002, 371.621, 0.0, 39013.718, 600.293, 1372.133, 23621.815, 60.0, 60.0, 0.0, 320.672, 0.0, 256.558]","[0.0, 0.0, 0.0, 7647.708, 0.0, 2303.671, 4567.072, 4981.376, 0.0, 0.0, 17724.443, 8253.647, 210918.803, 1284022.203, 0.0, 17244.51, 275141.364, 0.0, 0.0, 0.0]",4537.5463,91640.23985000001,1923555.7230000002,2017-09-27 16:25:04.651000
214,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1248.766, 176.511, 96.858, 1571.712, 1891.334, 7863.287, 1725.719, 0.0, 14515.171, 595.714, 1025.721, 65463.344, 60.0, 60.0, 0.0, 207.206, 0.0, 463.184]","[0.0, 0.0, 0.0, 7773.267, 4240.764, 3232.983, 0.0, 0.0, 5071.33, 31620.492, 235144.041, 1261925.532, 0.0, 2754.134, 274399.345, 0.0, 0.0, 0.0]",5386.918166666666,101453.4382222222,1923126.4149999998,2017-09-27 17:26:07.449000
215,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2038.65, 64.893, 134.274, 1769.136, 149.884, 999.386, 2474.307, 10998.162, 452.1, 0.0, 34490.438, 392.828, 1398.201, 149502.768, 60.0, 60.0, 0.0, 227.828, 0.0, 491.926]","[0.0, 0.0, 0.0, 5865.627, 0.0, 5667.522, 2975.338, 8674.162, 0.0, 0.0, 21027.14, 7784.622, 210720.644, 1307423.281, 0.0, 1309.258, 152081.188, 201.268, 516.203, 0.0]",10285.23905,86212.31265,1929951.034,2017-09-27 17:47:56.675000
216,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3301.313, 505.462, 221.471, 1795.737, 946.817, 933.9, 1904.77, 9240.408, 1489.255, 0.0, 19407.55, 504.408, 1035.011, 107611.231, 60.0, 60.0, 0.0, 407.288, 0.0, 538.114]","[0.0, 0.0, 0.0, 4187.575, 0.0, 5186.951, 8605.618, 14874.27, 0.0, 0.0, 22151.491, 6642.645, 209241.097, 1325703.88, 0.0, 24708.07, 152201.188, 0.0, 0.0, 21.808]",7498.13675,88676.22965,1923487.3279999997,2017-09-27 19:27:50.366000
217,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2267.21, 929.894, 117.554, 1740.118, 636.473, 1185.551, 843.965, 1983.366, 1304.257, 18913.192, 1688.019, 0.0, 27175.077, 566.826, 1678.78, 37250.067, 60.0, 60.0, 0.0, 213.67, 0.0, 423.27]","[0.0, 0.0, 0.0, 5456.401, 0.0, 8464.416, 0.0, 11735.605, 33541.308, 22136.483, 0.0, 0.0, 12341.585, 33119.016, 124696.808, 1431728.457, 0.0, 0.0, 142175.12, 0.0, 0.0, 0.0]",4501.694954545455,82972.50904545454,1924432.4880000001,2017-09-27 19:48:30.865000
218,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1016.543, 309.927, 122.712, 2087.212, 730.336, 946.987, 908.854, 19751.13, 1992.306, 0.0, 27482.516, 541.629, 328.461, 28580.317, 60.0, 60.0, 0.0, 362.339, 1636.06, 0.0, 725.938]","[0.0, 0.0, 0.0, 2924.588, 0.0, 3777.875, 8367.097, 12870.68, 0.0, 0.0, 33156.924, 13225.097, 179895.634, 1330679.002, 0.0, 11084.123, 234591.057, 0.0, 0.0, 0.0, 0.0]",4173.488904761904,87170.09890476191,1918215.344,2017-09-27 19:57:05.205000
219,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2928.734, 787.527, 84.558, 1177.602, 801.331, 1872.518, 870.473, 1535.924, 434.219, 2218.66, 584.04, 1218.323, 587.047, 854.108, 543.772, 983.284, 563.931, 1783.84, 275.158, 1143.792, 987.171, 2321.074, 686.236, 1744.775, 1342.339, 15027.146, 895.7, 0.0, 32292.427, 524.428, 286.424, 99286.883, 60.0, 60.0, 0.0, 283.059, 0.0, 323.059]","[0.0, 0.0, 0.0, 4656.346, 0.0, 9216.361, 0.0, 10911.091, 0.0, 32875.422, 0.0, 20503.271, 0.0, 5537.099, 0.0, 4534.762, 0.0, 10406.989, 0.0, 10850.491, 0.0, 21810.89, 0.0, 44227.391, 30777.0, 1702.666, 0.0, 0.0, 17606.728, 21730.799, 1488877.984, 128748.959, 0.0, 13666.951, 1999443.475, 0.0, 0.0, 0.0]",4667.62005263158,102054.85986842104,4055454.2369999997,2017-09-27 20:22:44.877000
220,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1498.614, 132.701, 136.584, 1009.458, 821.877, 1728.11, 929.373, 1128.658, 641.78, 1430.455, 363.671, 420.507, 906.745, 1781.377, 467.036, 1357.445, 327.508, 258.587, 2580.198, 20414.571, 1271.749, 0.0, 28061.056, 394.531, 665.695, 62721.764, 60.0, 60.0, 0.0, 158.512, 0.0, 263.577]","[0.0, 0.0, 0.0, 10746.716, 0.0, 20129.217, 0.0, 33561.065, 0.0, 6407.012, 0.0, 5034.961, 0.0, 10079.409, 0.0, 11518.313, 0.0, 22922.453, 30553.57, 27203.015, 0.0, 0.0, 7972.552, 30886.623, 994703.056, 585399.135, 0.0, 9288.932, 2019109.129, 0.0, 0.0, 0.0]",4124.754343750001,119547.3486875,3957507.297,2017-09-28 01:19:23.979000
221,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1165.09, 385.282, 153.457, 359.099, 523.551, 1024.047, 882.289, 1120.533, 752.03, 582.31, 860.898, 1316.741, 1148.487, 11304.439, 810.869, 0.0, 44797.066, 532.448, 833.659, 162884.394, 60.0, 60.0, 0.0, 189.041, 0.0, 485.09]","[0.0, 0.0, 0.0, 15338.891, 0.0, 31333.556, 0.0, 20663.012, 0.0, 5501.297, 0.0, 6580.524, 11772.737, 18744.323, 0.0, 0.0, 32581.486, 3725.583, 74740.293, 1468144.865, 0.0, 2356.679, 2030076.821, 0.0, 0.0, 0.0]",8931.954615384615,143136.92565384615,3953790.8869999996,2017-09-28 02:25:32.431000
222,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2738.829, 153.075, 228.067, 919.428, 598.434, 1255.034, 540.94, 1524.805, 1706.794, 17053.85, 1507.417, 0.0, 50449.411, 612.616, 1688.392, 70285.488, 60.0, 60.0, 0.0, 390.163, 0.0, 680.885]","[0.0, 0.0, 0.0, 20046.472, 0.0, 5460.392, 0.0, 6017.987, 11382.684, 8657.775, 0.0, 0.0, 33480.699, 2495.549, 74170.262, 1473304.712, 0.0, 0.0, 185708.624, 0.0, 0.0, 0.0]",6929.710363636364,82760.23436363637,1973178.7840000002,2017-09-28 15:41:14.834000
223,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1359.267, 295.28, 110.051, 900.785, 1887.356, 20395.1, 429.088, 0.0, 31241.585, 479.355, 1629.239, 94655.065, 60.0, 60.0, 0.0, 211.198, 0.0, 796.622]","[0.0, 0.0, 0.0, 15084.477, 5934.852, 5762.427, 0.0, 0.0, 20440.493, 22277.963, 104415.873, 1443643.493, 0.0, 0.0, 129289.281, 0.0, 0.0, 0.0]",8583.888388888889,97047.15883333333,1901358.8499999999,2017-09-28 18:00:32.163000
224,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1901.078, 265.27, 149.059, 195.416, 813.327, 17820.951, 938.3, 0.0, 52029.325, 584.065, 713.382, 46134.663, 60.0, 60.0, 0.0, 228.445, 0.0, 784.664]","[0.0, 0.0, 0.0, 6435.426, 5119.315, 5576.973, 0.0, 0.0, 19674.698, 32458.615, 76286.359, 1454899.305, 0.0, 5079.056, 157268.892, 0.0, 0.0, 0.0]",6815.441388888889,97933.25772222222,1885476.584,2017-09-28 21:20:19.174000
225,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2184.752, 202.775, 145.49, 1752.143, 1904.872, 11945.522, 1594.347, 0.0, 26862.831, 386.214, 1205.638, 117347.426, 60.0, 60.0, 0.0, 411.586, 1863.866, 0.0, 521.221]","[0.0, 0.0, 0.0, 4431.36, 11002.617, 9654.082, 0.0, 0.0, 12349.753, 23052.139, 102675.844, 1358053.681, 0.0, 1601.154, 134516.801, 0.0, 0.0, 0.0, 0.0]",8865.720157894737,87228.28584210528,1825786.1140000003,2017-09-28 23:48:36.972000
226,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1944.035, 208.024, 133.292, 949.587, 1817.431, 7654.525, 1297.191, 0.0, 18951.755, 387.989, 638.104, 160056.133, 60.0, 60.0, 0.0, 212.604, 0.0, 327.926]","[0.0, 0.0, 0.0, 23797.711, 32963.937, 22695.514, 0.0, 0.0, 19464.841, 17714.52, 58933.144, 1482998.578, 0.0, 16093.309, 2059213.689, 0.0, 0.0, 0.0]",10816.588666666667,207437.5135,3928573.8389999997,2017-09-29 06:11:16.338000
227,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1785.548, 612.72, 118.044, 1467.8, 945.601, 850.251, 764.778, 1445.333, 87.371, 1343.559, 1919.053, 10710.132, 360.603, 0.0, 24667.946, 555.746, 1595.316, 137096.397, 60.0, 60.0, 0.0, 193.362, 0.0, 391.415]","[0.0, 0.0, 0.0, 24018.293, 0.0, 28884.504, 0.0, 6657.912, 0.0, 21414.022, 13049.628, 30958.307, 0.0, 0.0, 30004.768, 4934.787, 1469348.746, 167389.383, 0.0, 2871.074, 1897874.099, 211.373, 313.358, 0.0]",7792.957291666667,154080.42724999998,3884961.229,2017-09-29 21:15:48.482000
228,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[401.257, 346.44, 57.822, 1369.413, 750.768, 626.724, 862.698, 11446.478, 478.08, 0.0, 29842.365, 590.479, 679.788, 65490.404, 60.0, 60.0, 0.0, 196.746, 0.0, 685.599]","[0.0, 0.0, 0.0, 21769.172, 0.0, 27704.542, 3319.973, 14489.821, 0.0, 0.0, 7598.591, 23311.446, 1486725.108, 132104.61, 0.0, 24526.767, 2015739.324, 0.0, 0.0, 0.0]",5697.253049999999,187864.4677,3871234.415,2017-09-29 22:54:15.551000
229,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3054.448, 351.54, 50.554, 1825.642, 776.31, 1903.797, 1754.575, 7833.524, 900.941, 0.0, 48793.753, 434.176, 1399.701, 141891.349, 60.0, 60.0, 0.0, 393.82, 0.0, 664.195]","[0.0, 0.0, 0.0, 31472.291, 0.0, 2261.468, 13813.919, 17790.166, 0.0, 0.0, 24258.169, 26983.232, 1468009.795, 128009.58, 0.0, 0.0, 1939605.661, 0.0, 0.0, 10.915]",10607.416249999998,182610.7598,3864363.5209999997,2017-09-30 02:58:25.612000
230,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2222.92, 194.846, 69.627, 528.785, 2989.573, 13086.913, 977.892, 0.0, 19052.743, 756.554, 1445.603, 63677.008, 60.0, 60.0, 0.0, 140.142, 0.0, 869.851]","[0.0, 0.0, 0.0, 18440.112, 3904.332, 13751.172, 0.0, 0.0, 12310.25, 21868.435, 1487956.809, 108446.109, 0.0, 5822.191, 2058892.496, 0.0, 0.0, 0.0]",5896.247611111112,207299.55033333332,3837524.363,2017-09-30 07:45:03.738000
231,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[546.998, 506.665, 114.717, 1356.176, 459.053, 623.343, 2376.683, 19956.139, 1231.995, 0.0, 38218.945, 558.76, 1656.461, 36455.212, 60.0, 60.0, 0.0, 293.002, 0.0, 327.854]","[0.0, 0.0, 0.0, 10802.109, 0.0, 14575.32, 16936.437, 30858.392, 0.0, 0.0, 10151.03, 10313.026, 1467616.625, 133553.347, 0.0, 16800.985, 2013448.003, 0.0, 0.0, 0.0]",5240.10015,186252.7637,3829857.2770000002,2017-09-30 10:19:31.200000
232,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1095.118, 55.537, 63.431, 2034.949, 1360.64, 9429.73, 1705.537, 0.0, 47549.145, 392.454, 1023.86, 52789.499, 60.0, 60.0, 0.0, 288.847, 0.0, 527.289]","[0.0, 0.0, 0.0, 13357.288, 15851.585, 29824.146, 0.0, 0.0, 14021.694, 7009.406, 1468880.632, 158967.596, 0.0, 2384.027, 1989263.289, 0.0, 0.0, 0.0]",6579.779777777778,205531.0923888889,3817995.699,2017-09-30 14:49:58.782000
233,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2520.009, 101.372, 103.579, 1218.389, 807.261, 11383.025, 387.229, 0.0, 18944.778, 436.653, 1558.499, 70016.245, 60.0, 60.0, 0.0, 211.373, 0.0, 324.273]","[0.0, 0.0, 0.0, 22158.932, 13750.292, 39963.072, 0.0, 0.0, 44221.169, 840.252, 1456152.912, 185574.821, 0.0, 0.0, 1948081.388, 0.0, 182.447, 0.0]",6007.371388888888,206162.51583333337,3819057.9700000007,2017-09-30 15:27:40.326000
234,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2022.944, 672.101, 184.182, 2272.059, 932.252, 1214.042, 1848.821, 13567.71, 1585.389, 0.0, 50453.092, 485.739, 867.7, 148199.769, 60.0, 60.0, 0.0, 204.588, 0.0, 604.647]","[0.0, 0.0, 0.0, 20941.763, 0.0, 30465.985, 21935.375, 45454.061, 0.0, 0.0, 13.852, 7554.582, 1410662.183, 207735.58, 0.0, 3613.16, 1844775.797, 0.0, 0.0, 0.0]",11261.751749999998,179657.61689999996,3818387.3729999997,2017-09-30 16:05:41.617000
235,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2948.906, 348.932, 134.988, 1633.261, 1176.817, 4782.359, 420.028, 0.0, 16474.317, 485.683, 1954.277, 139625.996, 60.0, 60.0, 0.0, 139.047, 0.0, 304.114]","[0.0, 0.0, 0.0, 29167.731, 22268.664, 47549.145, 0.0, 0.0, 2755.219, 0.0, 1455288.758, 253890.592, 0.0, 0.0, 1812731.868, 0.0, 80.119, 0.0]",9474.929166666667,201318.44977777777,3794280.821,2017-09-30 23:28:39.138000
236,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2294.807, 308.038, 135.684, 1234.111, 722.441, 1599.241, 840.252, 15642.259, 1361.967, 0.0, 49619.012, 577.765, 887.436, 112871.223, 60.0, 60.0, 0.0, 187.909, 0.0, 492.952]","[0.0, 0.0, 0.0, 17457.438, 0.0, 2532.243, 10167.28, 436.653, 0.0, 0.0, 0.0, 787.168, 1391423.714, 261478.883, 0.0, 1020.85, 1828413.672, 0.0, 0.0, 0.0]",9444.75485,175685.89505,3702612.9979999997,2017-10-02 00:32:48.150000
237,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1131.84, 778.837, 83.346, 1034.271, 496.252, 1644.135, 1212.982, 21407.538, 1399.756, 0.0, 17863.101, 720.447, 1986.881, 92292.253, 60.0, 60.0, 0.0, 338.211, 0.0, 497.385]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1292.575, 2418.447, 0.0, 0.0, 0.0, 923.613, 1391168.705, 300072.7, 0.0, 57.528, 1812671.868, 139.047, 46.022, 0.0]",7150.361750000001,175439.52524999998,3651797.7399999993,2017-10-02 15:11:39.604000
238,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2907.144, 295.251, 101.785, 1292.575, 2418.447, 12700.4, 445.924, 0.0, 41225.969, 660.933, 425.532, 36730.294, 60.0, 60.0, 0.0, 219.166, 0.0, 605.072]","[0.0, 0.0, 0.0, 1624.966, 1212.982, 13912.956, 0.0, 0.0, 0.0, 0.0, 1366257.188, 353789.607, 0.0, 0.0, 1814415.587, 0.0, 0.0, 258.092]",5563.805111111112,197303.96544444447,3651619.8700000006,2017-10-02 15:15:39.139000
